frame_id,episode_id,episode_step,block_id,baseline_spearman,flash_spearman,difference_spearman,baseline_kendall,flash_kendall,difference_kendall
203,0,203,3,0.8533288827962523,0.8326412827811901,-0.020687600015062202,0.7190530597431377,0.6630844268482061,-0.05596863289493159
204,0,204,3,0.8875150788344782,0.8314634085854674,-0.05605167024901081,0.7663284152236411,0.6831771034489905,-0.08315131177465063
205,0,205,3,0.7944541392706087,0.8254417026060993,0.030987563335490576,0.6157212535019058,0.6417355264374239,0.026014272935518168
206,0,206,3,0.898958683002831,0.8277292914810416,-0.07122939152178942,0.7663284152236411,0.6676503510978771,-0.09867806412576408
207,0,207,3,0.8313294954012701,0.805324588854487,-0.026004906546783113,0.6776452139970672,0.5900165893423099,-0.08762862465475729
208,0,208,3,0.750557537989576,0.8353345047364512,0.08477696674687518,0.6521235987467636,0.6524318552568007,0.0003082565100370749
209,0,209,3,0.8534420453459935,0.7894016069638681,-0.06404043838212548,0.7104476001945067,0.5706764470569706,-0.13977115313753607
210,0,210,3,0.8663791001045901,0.7960743003775943,-0.07030479972699577,0.7132774396280545,0.6059023411894225,-0.10737509843863191
211,0,211,3,0.8393392080068114,0.7871865393080365,-0.052152668698774884,0.672245564487355,0.5858944856451566,-0.08635107884219839
212,0,212,3,0.8127928230633386,0.7864212792312346,-0.02637154383210394,0.6521235987467636,0.5852390484520125,-0.06688455029475115
213,0,213,3,0.883425645994599,0.8737897918670684,-0.009635854127530652,0.7685109487033871,0.7372598159394658,-0.03125113276392133
214,0,214,3,0.901488458164989,0.8433775255624766,-0.05811093260251243,0.7809070863877087,0.6781989503362849,-0.10270813605142382
215,0,215,3,0.9067617832730502,0.8091306515734473,-0.09763113169960291,0.7791937224739796,0.6472967023994394,-0.13189702007454018
216,0,216,3,0.9223356549437303,0.8926785535678563,-0.029657101375873962,0.8185577344976237,0.773598497989574,-0.04495923650804967
217,0,217,3,0.8897703287358308,0.8526705511670559,-0.037099777568774917,0.7700513795421218,0.7104476001945067,-0.05960377934761507
218,0,218,3,0.934968772292162,0.8800069309430021,-0.054961841349159934,0.8427611130322796,0.7297573605023308,-0.11300375252994888
219,0,219,3,0.9109413464006373,0.8911409960976353,-0.01980035030300198,0.7939231009751431,0.7521804311928879,-0.04174266978225516
220,0,220,3,0.9140776726985671,0.8579111129725715,-0.0561665597259956,0.794472030757783,0.7153168533538418,-0.07915517740394129
221,0,221,3,0.8047272819034377,0.4564203805490815,-0.34830690135435616,0.6365809407433174,0.3666793988112845,-0.2699015419320329
222,0,222,3,0.8074295594138702,0.611942314916831,-0.19548724449703914,0.6366560157203739,0.4414972096132168,-0.19515880610715708
223,0,223,3,0.6691865982135774,0.4014953400050972,-0.2676912582084802,0.5082339104978004,0.2967517524696247,-0.21148215802817572
224,0,224,3,0.45651883941061683,0.3910848775959501,-0.06543396181466671,0.40327802258692597,0.25724787771376323,-0.14603014487316274
225,0,225,3,0.3403270598455475,0.506186726849674,0.16585966700412652,0.3031695312954162,0.351401090527481,0.04823155923206479
226,0,226,3,0.3226640135161133,0.1552940021229801,-0.16737001139313318,0.27074557691828405,0.17079427586224763,-0.09995130105603642
227,0,227,3,0.10644086086999249,-0.04061576145449352,-0.14705662232448602,0.11504474832710555,0.01504142093990467,-0.10000332738720089
228,0,228,3,0.0750776196583062,0.12447057014752505,0.04939295048921885,0.04512426281971401,0.12421401880890735,0.07908975598919335
229,0,229,3,0.0935393294103487,0.3938498080435735,0.3003104786332248,0.10528994657933269,0.28578699785818873,0.18049705127885604
230,0,230,3,-0.011077025851225506,0.08933690099834544,0.10041392684957096,-0.01504142093990467,0.06210700940445368,0.07714843034435835
231,0,231,3,0.45460503287427323,-0.01237684428720843,-0.46698187716148165,0.27283865818126407,0.03834824944236852,-0.23449040873889554
232,0,232,3,0.7035718257346313,0.406885756638217,-0.29668606909641426,0.4869767810395747,0.277202167668681,-0.2097746133708937
233,0,233,3,0.6736201389742877,0.6502097546562339,-0.023410384318053867,0.4592718594831188,0.4337140997632977,-0.025557759719821105
234,0,234,3,0.742932487314191,0.6973663432934939,-0.04556614402069714,0.5618962858148938,0.49521936001419814,-0.06667692580069567
235,0,235,3,0.6629845496934225,0.36162607826220555,-0.3013584714312169,0.4089473655749639,0.27074557691828405,-0.13820178865667987
236,0,236,3,0.6061354255979929,0.4369271307983394,-0.16920829479965355,0.40001097438852284,0.3760355234976168,-0.023975450890906025
237,0,237,3,0.6805917349116568,0.7208983298110342,0.04030659489937738,0.4328840396692358,0.5058368838196516,0.07295284415041586
238,0,238,3,0.6723931441856278,0.7029032041019855,0.03051005991635769,0.4148261956621718,0.5166350401452483,0.10180884448307648
239,0,239,3,0.7199038928848933,0.7660191465916888,0.04611525370679548,0.5075192189225523,0.5662353177085652,0.058716098786012916
240,0,240,3,0.7395599718715115,0.7483146352827896,0.008754663411278174,0.5523003264745422,0.5565325747764729,0.004232248301930697
241,0,241,3,0.8213641921201845,0.7899074006989281,-0.03145679142125646,0.6617511915667599,0.5911805860260616,-0.07057060554069827
242,0,242,3,0.7579875459214661,0.7343223425936624,-0.023665203327803752,0.5821543981758688,0.5469123848598301,-0.03524201331603871
243,0,243,3,0.7145500146695775,0.7157777638356765,0.0012277491660990236,0.5130430586304093,0.5427846852176794,0.029741626587270087
244,0,244,3,0.7329662521610615,0.7400157869976031,0.007049534836541582,0.5576554985113145,0.5918640877250215,0.034208589213707064
245,0,245,3,0.7137613682015751,0.7260464175682114,0.012285049366636325,0.5075192189225523,0.5821543981758688,0.07463517925331653
