frame_id,episode_id,episode_step,block_id,baseline_spearman,flash_spearman,difference_spearman,baseline_kendall,flash_kendall,difference_kendall
23,0,23,0,-0.9651288102507279,-0.9815229696994777,-0.01639415944874978,-0.8958103139909637,-0.9246670704510194,-0.0288567564600557
24,0,24,0,-0.993236934393369,-0.9895476427094784,0.0036892916838906498,-0.9663454503498036,-0.9626509401538988,0.003694510195904721
25,0,25,0,-0.9771041841090271,-0.9674663428859571,0.009637841223069987,-0.9200786463379933,-0.8848133909712855,0.03526525536670777
26,0,26,0,-0.9864275014851698,-0.9760090555579806,0.010418445927189213,-0.9548637106322311,-0.917526677334185,0.03733703329804605
27,0,27,0,-0.9864275014851698,-0.9783970759195758,0.008030425565593968,-0.9548637106322311,-0.9166984970282112,0.03816521360401992
28,0,28,0,-0.9733242637440548,-0.962533421879622,0.010790841864432799,-0.9196930971692251,-0.90748521297303,0.012207884196195118
29,0,29,0,-0.9696453735433094,-0.9665498692134282,0.003095504329881149,-0.9046151396768507,-0.9160783887156918,-0.011463249038841106
30,0,30,0,-0.9696257414492202,-0.958074509292022,0.011551232157198221,-0.9005516363645785,-0.8871469307479788,0.013404705616599677
31,0,31,0,-0.9751822353575064,-0.9561767038445955,0.019005531512910845,-0.9275204136012634,-0.8792610237829146,0.048259389818348764
32,0,32,0,-0.9907661919236161,-0.9702980080653631,0.020468183858252997,-0.9625334218796218,-0.9166984970282112,0.04583492485141061
33,0,33,0,-0.9870484820323433,-0.9644413195335055,0.022607162498837763,-0.958706236059213,-0.9155519068396106,0.04315432921960238
34,0,34,0,-0.9907661919236161,-0.9464847243000456,0.04428146762357055,-0.9625334218796218,-0.8869975794117777,0.07553584246784406
35,0,35,0,-0.963805773290164,-0.9464847243000456,0.017321048990118437,-0.9115274833712784,-0.8869975794117777,0.02452990395950072
36,0,36,0,-0.963805773290164,-0.9618999721829562,0.0019058011072078385,-0.9115274833712784,-0.8994895926845297,0.012037890686748765
37,0,37,0,-0.9814651206901563,-0.9464847243000456,0.034980396390110746,-0.9394626830413886,-0.8869975794117777,0.052465103629610876
38,0,38,0,-0.9907661919236161,-0.9073216158867521,0.08344457603686406,-0.9625334218796218,-0.8323901147703645,0.13014330710925726
39,0,39,0,-0.9815564981402722,-0.9458371123704415,0.03571938576983069,-0.9364938096914898,-0.8828430011649196,0.053650808526570115
40,0,40,0,-0.993236934393369,-0.9776923610938038,0.015544573299565267,-0.9739247464587322,-0.9393364366277241,0.034588309831008024
41,0,41,0,-0.9870484820323433,-0.9554923789724908,0.03155610305985246,-0.958706236059213,-0.8973490369514233,0.061357199107789695
42,0,42,0,-0.9802086875268904,-0.9746045642551212,0.005604123271769179,-0.935542152999136,-0.9316051410668051,0.0039370119323308694
43,0,43,0,-0.9770654342187621,-0.9228844382015062,0.0541809960172559,-0.9354143466934853,-0.8531946884917816,0.08221965820170374
44,0,44,0,-0.985184366143778,-0.9228844382015062,0.06229992794227179,-0.951005659660279,-0.8531946884917816,0.09781097116849735
45,0,45,0,-0.9471318934179188,-0.9438951628108526,0.003236730607066196,-0.8911327886790068,-0.8704181854040808,0.020714603274926024
46,0,46,0,-0.9751822353575064,-0.9438916105936209,0.031290624763885444,-0.9275204136012634,-0.8744746321952062,0.0530457814060572
47,0,47,0,-0.9375819052540579,-0.9476095192139944,-0.010027613959936454,-0.8767140075192091,-0.892369614796338,-0.01565560727712889
48,0,48,0,-0.9752953298320242,-0.8875320848955512,0.08776324493647292,-0.928027636505318,-0.7995559255833233,0.12847171092199472
49,0,49,0,-0.9770654342187621,-0.8704797023174504,0.10658573190131171,-0.9354143466934853,-0.7870533935989635,0.1483609530945218
50,0,50,0,-0.9733026661794086,-0.8208104377298233,0.15249222844958532,-0.9196930971692251,-0.7262353246432736,0.19345777252595153
51,0,51,0,-0.9839396601936324,-0.8200171108787576,0.16392254931487482,-0.9432422182837985,-0.72280413697864,0.22043808130515852
52,0,52,0,-0.9776923610938038,-0.7652154200565349,0.21247694103726888,-0.9393364366277241,-0.6548860633040227,0.2844503733237015
53,0,53,0,-0.9523621691218113,-0.8817456870702203,0.07061648205159099,-0.8953942535770965,-0.8041006093732936,0.09129364420380282
54,0,54,0,-0.9776923610938038,-0.924816336196111,0.05287602489769272,-0.9393364366277241,-0.8539713793112381,0.08536505731648603
55,0,55,0,-0.9644413195335055,-0.963805773290164,0.0006355462433415004,-0.9155519068396106,-0.9115274833712784,0.0040244234683322055
56,0,56,0,-0.9650764472411542,-0.8500623186590782,0.11501412858207594,-0.9195587176978519,-0.7483924624757163,0.17116625522213558
57,0,57,0,-0.9516416450096222,-0.9576915574691567,-0.006049912459534457,-0.8932596002688613,-0.8999002935797085,-0.006640693310847157
58,0,58,0,-0.9471318934179188,-0.9108540958855074,0.03627779753241145,-0.8911327886790068,-0.8328707558159619,0.05826203286304488
59,0,59,0,-0.9826933776666067,-0.8253632109414331,0.15733016672517364,-0.9393364366277241,-0.7045023274707931,0.23483410915693104
60,0,60,0,-0.9770654342187621,-0.9208904471685406,0.0561749870502215,-0.9354143466934853,-0.8445325891388958,0.09088175755458949
61,0,61,0,-0.9913844548180599,-0.8059217107893103,0.18546274402874963,-0.9625334218796218,-0.7174300539794393,0.2451033679001825
62,0,62,0,-0.9027800325425963,-0.8765665640918344,0.02621346845076189,-0.8297471856878231,-0.7875212153655969,0.04222597032222619
63,0,63,0,-0.963805773290164,-0.8589091323599769,0.10489664093018713,-0.9115274833712784,-0.7782494901428224,0.13327799322845602
72,0,72,1,-0.9073216158867521,-0.9504302977817132,-0.04310868189496109,-0.8323901147703645,-0.8871469307479788,-0.05475681597761428
73,0,73,1,-0.8998726174945715,-0.818095988103862,0.08177662939070951,-0.8206800033809906,-0.7309830446384099,0.08969695874258066
74,0,74,1,-0.8532605106890973,-0.8570136531452891,-0.003753142456191849,-0.7543624273502034,-0.7748804168387807,-0.020517989488577304
75,0,75,1,-0.8847014093965007,-0.8546298361646082,0.030071573231892468,-0.8006800151600649,-0.7717436331412898,0.02893638201877513
76,0,76,1,-0.8571250897669082,-0.7861538197699498,0.07097126999695835,-0.7624806019266225,-0.6969320524371695,0.06554854948945299
77,0,77,1,-0.960144036663915,-0.9466722369416868,0.013471799722228228,-0.9080252220734667,-0.8624575450871763,0.045567676986290384
78,0,78,1,-0.8539713793112383,-0.847233442392546,0.006737936918692289,-0.759113116282117,-0.7569235280693765,0.002189588212740512
79,0,79,1,-0.9121967006279136,-0.7169713390642687,0.1952253615636449,-0.8416254115301731,-0.6193004463479486,0.22232496518222455
80,0,80,1,-0.8233898457090271,-0.8628356124532919,-0.03944576674426481,-0.7153168533538418,-0.7638362151839565,-0.04851936183011474
81,0,81,1,-0.8882195907932029,-0.8059217107893103,0.0822978800038926,-0.8041006093732936,-0.7174300539794393,0.08667055539385438
82,0,82,1,-0.872256939943341,-0.8897607589373654,-0.017503818994024423,-0.782461645017823,-0.795411678668406,-0.012950033650583004
83,0,83,1,-0.8606780333209317,-0.8051610483161057,0.05551698500482605,-0.7778444682625971,-0.7122871199007256,0.06555734836187155
84,0,84,1,-0.8273648957971672,-0.9548089584415977,-0.12744406264443053,-0.7212036393348098,-0.8582246196934223,-0.13702098035861254
85,0,85,1,-0.8572012956725403,-0.9445405564321195,-0.08733926075957921,-0.7717436331412897,-0.878668779193509,-0.10692514605221937
86,0,86,1,-0.8720177987564842,-0.9182289140842383,-0.046211115327754126,-0.7521804311928879,-0.8271195460638671,-0.07493911487097915
87,0,87,1,-0.7959797289382446,-0.8925069341192708,-0.0965272051810262,-0.6409870090245943,-0.8134892168199606,-0.1725022077953663
88,0,88,1,-0.6755590947487404,-0.5360222946257227,0.13953680012301772,-0.5242486063950857,-0.4395245364957663,0.08472406989931947
89,0,89,1,-0.6785641634807673,-0.5704867939512966,0.10807736952947067,-0.510464719340991,-0.4614456414882627,0.0490190778527283
90,0,90,1,-0.8192511778329777,-0.5229325434893247,0.296318634343653,-0.6894896138462203,-0.39977796279166167,0.28971165105455865
91,0,91,1,-0.9097696418972318,-0.7269227221702262,0.1828469197270055,-0.8026672412471625,-0.6271690715292662,0.17549816971789634
92,0,92,1,-0.5540290934574024,-0.26215627847900363,0.29187281497839873,-0.4440325984132339,-0.1504142093990467,0.2936183890141872
93,0,93,1,-0.7759033038704379,-0.872982851651102,-0.09707954778066408,-0.6704021583886081,-0.7922934599138095,-0.12189130152520145
94,0,94,1,-0.7883836402561191,-0.6123970655649151,0.17598657469120393,-0.6826365409636548,-0.506171068243531,0.1764654727201238
95,0,95,1,-0.7217654458014179,-0.690497628654786,0.03126781714663185,-0.6282929400004751,-0.5943311594599089,0.0339617805405662
96,0,96,1,-0.6748637200814702,-0.7292600650987864,-0.05439634501731616,-0.5773502691896257,-0.6355760722385505,-0.058225803048924774
97,0,97,1,-0.6653494026516414,-0.6590820436573077,0.006267358994333727,-0.5621342513004456,-0.5423261445466404,0.019808106753805177
98,0,98,1,-0.8317717799356591,-0.4870605544272917,0.3447112255083674,-0.7449308483258799,-0.35696738303809,0.38796346528778985
99,0,99,1,-0.7221814877811125,-0.4870605544272917,0.23512093335382078,-0.6108840083916778,-0.35696738303809,0.2539166253535878
100,0,100,1,-0.6451180512303344,-0.8265987297535401,-0.1814806785232057,-0.5374621346834466,-0.7411790642137419,-0.2037169295302953
101,0,101,1,-0.7294216506793593,-0.8814446567894563,-0.152023006110097,-0.6398633711112393,-0.7913690808579062,-0.151505709746667
102,0,102,1,-0.7806060079837809,-0.7974752719202954,-0.016869263936514556,-0.692958928675237,-0.6894966856433644,0.0034622430318725916
103,0,103,1,-0.9263674011198146,-0.8651781340958015,0.06118926702401317,-0.8323901147703645,-0.7748804168387807,0.05750969793158378
104,0,104,1,-0.9149510438492031,-0.9062923877181285,0.008658656131074638,-0.8220352294086776,-0.8284591346681658,-0.006423905259488216
105,0,105,1,-0.8995139998291529,-0.8803919173058974,0.019122082523255535,-0.8136815083288087,-0.8014859194922797,0.012195588836529048
106,0,106,1,-0.7124750802990265,-0.8620963265944488,-0.14962124629542228,-0.6126225367622543,-0.7567568932458515,-0.14413435648359718
107,0,107,1,-0.5943101203641223,-0.6503280734165349,-0.05601795305241253,-0.5023952232895469,-0.5631333371009475,-0.060738113811400596
108,0,108,1,-0.942592378579873,-0.6873143646731477,0.25527801390672533,-0.8574929257125442,-0.5944420447258211,0.26305088098672313
109,0,109,1,-0.5200509674923437,-0.7014459363809877,-0.18139496888864404,-0.4287464628562721,-0.6135333323505117,-0.18478686949423956
110,0,110,1,-0.3015472185215068,-0.6355117304434814,-0.3339645119219746,-0.2640393447937798,-0.5423261445466404,-0.27828679975286064
111,0,111,1,-0.1864332307872136,-0.12252450735245086,0.06390872343476274,-0.12798560271389292,-0.08273960227720373,0.04524600043668919
112,0,112,1,-0.23223051048538418,-0.03231415578526177,0.19991635470012242,-0.15451991617387714,0.0,0.15451991617387714
113,0,113,1,-0.018016361874072427,-0.09798372863144036,-0.07996736675736793,0.04224564427616645,-0.025854384499750954,-0.0681000287759174
114,0,114,1,0.26234692857202296,-0.407375110568095,-0.669722039140118,0.24743883191352634,-0.3107907802540305,-0.5582296121675568
115,0,115,1,0.07281314801174711,-0.1404137612229328,-0.2132269092346799,0.058577918612900605,-0.06859943405700353,-0.12717735266990413
116,0,116,1,0.002529708799718976,-0.2559589506207041,-0.2584886594204231,0.03270349700838643,-0.21226474130316747,-0.2449682383115539
117,0,117,1,-0.15352094846076522,-0.2522428216376252,-0.09872187317685996,-0.10188534162169866,-0.20008168266626028,-0.09819634104456162
118,0,118,1,-0.3026220463677584,-0.6651330399133047,-0.36251099354554633,-0.21861865804880154,-0.5752237416355278,-0.35660508358672627
119,0,119,1,-0.16534967091063968,-0.24746997483992034,-0.08212030392928066,-0.12738595105969638,-0.17476551841063886,-0.04737956735094248
120,0,120,1,0.12768847961381227,-0.130509453961317,-0.25819793357512927,0.1030578237334737,-0.05251050315105037,-0.15556832688452407
121,0,121,1,0.02852026758981396,-0.18511034796554146,-0.21363061555535542,-0.05412227331399961,-0.10502100630210073,-0.050898732988101124
122,0,122,1,0.07275107438727284,-0.11022597730412236,-0.1829770516913952,0.07579238282385405,-0.033314830232638475,-0.10910721305649251
123,0,123,1,-0.4378597182861235,-0.23483777383041476,0.20302194445570876,-0.39431941985914004,-0.15591575895192833,0.2384036609072117
124,0,124,1,-0.5652686013846349,-0.06069129756985768,0.5045773038147772,-0.5041841733655162,0.0,0.5041841733655162
125,0,125,1,-0.3763195838384814,0.03019589845857881,0.4065154822970602,-0.3271878296459965,0.0957717369126583,0.42295956655865485
126,0,126,1,-0.3643110724403055,0.09075480212378369,0.45506587456408915,-0.25570415597837937,0.12382109909351435,0.3795252550718937
127,0,127,1,-0.419437049957184,-0.2873006748871853,0.1321363750699987,-0.3371377714889363,-0.23252041618885141,0.1046173553000849
136,0,136,2,-0.3447855356134332,-0.39460784313725494,-0.04982230752382172,-0.16296743401013894,-0.2647058823529411,-0.10173844834280218
137,0,137,2,-0.03926383323711695,-0.4426732898259413,-0.4034094565888243,0.04444566382094698,-0.3321055820775357,-0.3765512458984827
138,0,138,2,-0.15960739159286097,-0.34334770402012066,-0.1837403124272597,-0.0817894731149928,-0.21402359733885637,-0.13223412422386358
139,0,139,2,-0.12031941827769518,-0.823529411764706,-0.7032099934870107,-0.11153109970226288,-0.6470588235294118,-0.535527723827149
140,0,140,2,-0.4246193242969777,-0.6621705720388041,-0.23755124774182645,-0.28578699785818873,-0.49446831109321987,-0.20868131323503114
141,0,141,2,-0.5181101480937487,-0.3948498596231388,0.12326028847060988,-0.423818178868599,-0.30258508589286587,0.12123309297573315
142,0,142,2,-0.38182999065676737,-0.12990196078431374,0.25192802987245366,-0.30485167251951856,-0.10294117647058822,0.20191049604893035
143,0,143,2,-0.287824837800531,0.2034313725490196,0.4912562103495506,-0.2921860686237448,0.14705882352941174,0.43924489215315654
144,0,144,2,0.09570559351547257,0.32352941176470595,0.22782381824923337,0.04444566382094698,0.2205882352941176,0.17614257147317064
145,0,145,2,0.4184052229330275,0.2524509803921569,-0.1659542425408706,0.2814892041993309,0.20588235294117643,-0.07560685125815444
146,0,146,2,0.8557411687709546,0.2377450980392157,-0.6179960707317389,0.7509760713285701,0.19117647058823525,-0.5597996007403349
147,0,147,2,0.7001840678410317,0.3212753516188272,-0.3789087162222045,0.5535093034625596,0.2287838454311913,-0.32472545803136826
148,0,148,2,0.077300671685574,0.482843137254902,0.40554246556932805,0.04444566382094698,0.39705882352941174,0.35261315970846474
149,0,149,2,0.32250159341889906,0.3872549019607844,0.06475330854188532,0.2435440935235262,0.19117647058823525,-0.05236762293529096
150,0,150,2,-0.10049019607843139,0.37990196078431376,0.48039215686274517,-0.044117647058823525,0.20588235294117643,0.24999999999999994
151,0,151,2,-0.07116569774227446,-0.45098039215686275,-0.37981469441458826,-0.10370654891554296,-0.3529411764705882,-0.24923462755504525
152,0,152,2,0.29656862745098045,-0.4120172448241448,-0.7085858722751253,0.1764705882352941,-0.30258508589286587,-0.47905567412815997
153,0,153,2,-0.5423316965876779,-0.2303921568627451,0.31193953972493277,-0.47408708075676775,-0.1764705882352941,0.29761649252147365
154,0,154,2,-0.45018756681621513,-0.09313725490196079,0.35705031191425435,-0.4120572762642555,-0.0588235294117647,0.35323374685249076
155,0,155,2,-0.5510492621138371,-0.18382352941176472,0.36722573270207237,-0.5169445829497024,-0.1764705882352941,0.34047399471440826
156,0,156,2,-0.6913230137162225,-0.3617413310211986,0.3295816826950239,-0.6115341431252505,-0.3321055820775357,0.27942856104771474
157,0,157,2,-0.5218509956577349,-0.13480392156862747,0.3870470740891074,-0.4813254700769494,-0.13235294117647056,0.34897252890047886
158,0,158,2,-0.4784307942756248,-0.04656862745098039,0.4318621668246444,-0.40927886724881185,-0.044117647058823525,0.3651612201899883
159,0,159,2,-0.7416841307865785,-0.8453994093866743,-0.10371527860009588,-0.6467666399979001,-0.6815001785878537,-0.03473353858995365
160,0,160,2,-0.5416534337871912,-0.3921568627450981,0.14949657104209313,-0.4793682155278553,-0.3676470588235294,0.11172115670432592
161,0,161,2,-0.7343223425936624,-0.7516862234440499,-0.017363880850387536,-0.6368157905902131,-0.5830297996472293,0.05378599094298375
162,0,162,2,-0.7882149646355133,-0.7181372549019608,0.07007770973355254,-0.6468803782731247,-0.6470588235294118,-0.0001784452562870742
163,0,163,2,-0.7835685102459182,-0.854690534650086,-0.07112202440416782,-0.656831040108904,-0.6715912882012389,-0.014760248092334893
164,0,164,2,-0.7395599718715115,-0.8529411764705884,-0.11338120459907697,-0.597081434026532,-0.676470588235294,-0.07938915420876203
165,0,165,2,-0.8201364429540855,-0.678921568627451,0.1412148743266345,-0.6468803782731247,-0.48529411764705876,0.16158626062606596
166,0,166,2,-0.7190189461547042,-0.7835685102459182,-0.06454956409121404,-0.5777936296723107,-0.5977900477395643,-0.019996418067253607
167,0,167,2,-0.7818627450980392,-0.8725490196078433,-0.09068627450980404,-0.6323529411764706,-0.676470588235294,-0.044117647058823484
168,0,168,2,-0.7100758533915842,-0.8981601852990502,-0.18808433190746598,-0.5672273623252054,-0.7555762849560986,-0.1883489226308932
169,0,169,2,-0.7231442588322701,-0.6266095598367203,0.09653469899554978,-0.5576554985113145,-0.479708063000885,0.07794743551042949
170,0,170,2,-0.7573529411764707,-0.7375572627883087,0.019795678388161986,-0.5588235294117646,-0.5672273623252054,-0.008403832913440823
171,0,171,2,-0.7170055130017754,-0.8552153676959536,-0.13820985469417824,-0.5576554985113145,-0.7259458424088008,-0.16829034389748632
172,0,172,2,-0.7921522028464212,-0.5910068218315823,0.20114538101483892,-0.656831040108904,-0.4303388414585096,0.22649219865039444
173,0,173,2,-0.889854410048449,-0.8865728214519545,0.0032815885964945224,-0.737029626055329,-0.7306322805705786,0.00639734548475035
174,0,174,2,-0.690374133440457,-0.9264705882352943,-0.23609645479483732,-0.5535093034625596,-0.7794117647058824,-0.2259024612433228
175,0,175,2,-0.5882352941176471,-0.7835685102459182,-0.19533321612827115,-0.41176470588235287,-0.5830297996472293,-0.17126509376487647
176,0,176,2,-0.6732067482394508,-0.7796207204728208,-0.10641397223337001,-0.5387490553702247,-0.6022679383922196,-0.06351888302199493
177,0,177,2,-0.6564259638815948,-0.6446078431372549,0.011818120744339855,-0.5672273623252054,-0.45588235294117646,0.11134500938402897
178,0,178,2,-0.5955882352941178,-0.7769607843137256,-0.18137254901960786,-0.4705882352941176,-0.6029411764705882,-0.13235294117647062
179,0,179,2,-0.5693255819381957,-0.8406862745098039,-0.2713606925716082,-0.4889023020304168,-0.6176470588235293,-0.12874475679311254
180,0,180,2,-0.64294526925779,-0.931372549019608,-0.2884272797618179,-0.5481631871250128,-0.8088235294117646,-0.26066034228675183
181,0,181,2,-0.6241570762365765,-0.7965686274509804,-0.172411551214404,-0.5092285591855548,-0.6029411764705882,-0.09371261728503344
182,0,182,2,-0.6176470588235294,-0.5147058823529412,0.1029411764705882,-0.4705882352941176,-0.3676470588235294,0.1029411764705882
183,0,183,2,-0.427958388225079,-0.8326181822487927,-0.4046597940237137,-0.34686583016987066,-0.642070792016569,-0.29520496184669837
184,0,184,2,-0.3629675728212704,-0.9264705882352943,-0.5635030154140239,-0.3173453339852008,-0.7941176470588235,-0.47677231307362267
185,0,185,2,-0.6421568627450981,-0.7884734774462057,-0.14631661470110757,-0.5147058823529411,-0.6273105439242341,-0.11260466157129301
186,0,186,2,-0.35784313725490197,-0.8080933462473554,-0.45025020899245344,-0.2647058823529411,-0.656831040108904,-0.3921251577559629
187,0,187,2,-0.45616194962673173,-0.64622942863787,-0.1900674790111383,-0.39114657444687545,-0.46494781490855003,-0.07380124046167458
188,0,188,2,-0.2979767574174619,-0.5177918008144798,-0.21981504339701796,-0.287824837800531,-0.35556531056757584,-0.06774047276704487
189,0,189,2,-0.4230534210247916,-0.6417182744691301,-0.2186648534443385,-0.3321055820775357,-0.4889023020304168,-0.15679671995288108
190,0,190,2,-0.41079100302407295,-0.6597180884386604,-0.24892708541458747,-0.34686583016987066,-0.5239888072778897,-0.177122977108019
191,0,191,2,-0.3357843137254902,-0.6327407688370795,-0.2969564551115893,-0.2647058823529411,-0.479708063000885,-0.21500218064794385
200,0,200,3,-0.3872549019607844,-0.8799019607843139,-0.49264705882352955,-0.2941176470588235,-0.7352941176470588,-0.4411764705882353
201,0,201,3,0.3308823529411765,-0.6683017810391635,-0.99918413398034,0.2941176470588235,-0.49446831109321987,-0.7885859581520434
202,0,202,3,-0.661764705882353,-0.5263807643350992,0.13538394154725386,-0.5147058823529411,-0.34075008929392686,0.17395579305901426
203,0,203,3,-0.6732207052916749,-0.6217045926364327,0.05151611265524214,-0.49817224533677423,-0.45018756681621513,0.0479846785205591
204,0,204,3,-0.7394238054433313,-0.4610669168270192,0.2783568886163121,-0.5830297996472293,-0.30258508589286587,0.2804447137543635
205,0,205,3,-0.30325404402643585,-0.2638038795618795,0.03945016446455635,-0.2602392326386134,-0.16296743401013894,0.09727179862847449
206,0,206,3,-0.9950927736031827,-0.7453925286629135,0.2497002449402692,-0.9778046040608336,-0.5768801867699578,0.4009244172908758
207,0,207,3,-0.985898407257775,-0.6871170816495467,0.29878132560822834,-0.9372757538632674,-0.5333479658513638,0.40392778801190365
208,0,208,3,-0.9840165394889948,-0.7513824896525454,0.23263404983644942,-0.9364938096914898,-0.6171387516858546,0.31935505800563513
209,0,209,3,-0.9901847944485431,-0.8696246167733991,0.12056017767514404,-0.9481741615135355,-0.7566869982307237,0.1914871632828118
210,0,210,3,-0.9907935770418368,-0.759683980671958,0.23110959636987882,-0.9591674574394607,-0.6269355057278587,0.332231951711602
211,0,211,3,-0.9846721654577033,-0.7783929713067219,0.2062791941509814,-0.9372757538632674,-0.6617511915667599,0.27552456229650757
212,0,212,3,-0.9821993328791443,-0.9037402066529604,0.0784591262261839,-0.9294258308521908,-0.8044335210322532,0.12499230981993759
213,0,213,3,-0.9815958309279238,-0.9349700289588474,0.0466258019690764,-0.9333589402398866,-0.8740980551452906,0.05926088509459604
214,0,214,3,-0.9840498205052436,-0.9349700289588474,0.04907979154639619,-0.9481741615135355,-0.8740980551452906,0.07407610636824491
215,0,215,3,-0.9846721654577033,-0.8392644354433748,0.1454077300143285,-0.9372757538632674,-0.7555762849560986,0.18169946890716882
216,0,216,3,-0.9766878517732841,-0.8289394568485771,0.14774839492470704,-0.9037284976925887,-0.7011117843859087,0.20261671330667996
217,0,217,3,-0.9833662567844906,-0.8471469246082619,0.13621933217622872,-0.928625921042047,-0.7658468846222052,0.16277903641984182
218,0,218,3,-0.9877308048712233,-0.9613275970554626,0.026403207815760776,-0.9481741615135355,-0.8996842042649206,0.048489957248614934
219,0,219,3,-0.9944768245401336,-0.9723463247759204,0.02213049976421322,-0.9740382707330959,-0.9105491868904615,0.06348908384263441
220,0,220,3,-0.9877179690775668,-0.9644179038866851,0.02330006519088168,-0.9591674574394607,-0.8889132764189396,0.07025418102052117
221,0,221,3,-0.9783970759195758,-0.975810372128182,0.0025867037913938074,-0.9166984970282112,-0.9314757424772421,-0.014777245449030918
222,0,222,3,-0.9752953298320242,-0.9839396601936324,-0.008644330361608277,-0.9126883367283707,-0.9432422182837985,-0.03055388155542782
223,0,223,3,-0.9609128015388935,-0.962533421879622,-0.001620620340728518,-0.885024884013465,-0.90748521297303,-0.022460328959564957
224,0,224,3,-0.9753576244124206,-0.9682856421269376,0.007071982285483003,-0.9095085938862485,-0.9039718476449649,0.005536746241283641
225,0,225,3,-0.9716062113304178,-0.9625739316930647,0.009032279637353091,-0.9014201887444077,-0.8994895926845297,0.001930596059877998
226,0,226,3,-0.9808708991203839,-0.9394377538252282,0.04143314529515574,-0.9319768053120148,-0.8410868495479239,0.09088995576409087
227,0,227,3,-0.9716062113304178,-0.963429698071878,0.008176513258539853,-0.9014201887444077,-0.873688126354565,0.027732062389842604
228,0,228,3,-0.9789576872306267,-0.9409185649534583,0.038039122277168436,-0.9276514378162978,-0.8308613344003688,0.09679010341592897
229,0,229,3,-0.9716062113304178,-0.9764381048223281,-0.004831893491910266,-0.9014201887444077,-0.9314757424772421,-0.030055553732834417
230,0,230,3,-0.9659159682604506,-0.9644413195335055,0.001474648726945027,-0.889151633015708,-0.9155519068396106,-0.026400273823902642
231,0,231,3,-0.9667261410105408,-0.9644413195335055,0.002284821477035237,-0.8943501173214777,-0.9155519068396106,-0.021201789518132896
232,0,232,3,-0.9808335893918861,-0.9663976101711987,0.0144359792206874,-0.935542152999136,-0.9156880180284753,0.019854134970660686
233,0,233,3,-0.9802344429387774,-0.9628851607628699,0.017349282175907477,-0.9394626830413886,-0.9086606278597037,0.030802055181684884
234,0,234,3,-0.9657634184897966,-0.9568172774818573,0.008946141007939334,-0.8999002935797085,-0.8834272785294488,0.016473015050259665
235,0,235,3,-0.975810372128182,-0.8967551333410321,0.07905523878714993,-0.9314757424772421,-0.7873344136087905,0.14414132886845155
236,0,236,3,-0.9864468164704623,-0.954300248278731,0.03214656819173134,-0.954984023580561,-0.8902552574088742,0.06472876617168677
237,0,237,3,-0.9913966635351623,-0.919393145651717,0.07200351788344528,-0.9664616116016174,-0.8272781516947569,0.13918345990686043
238,0,238,3,-0.9870554571224041,-0.9776923610938038,0.009363096028600304,-0.9472551135958183,-0.9393364366277241,0.007918676968094118
239,0,239,3,-0.9845622098669232,-0.9445441013593999,0.0400181085075233,-0.9471318934179187,-0.8746303296293957,0.07250156378852302
240,0,240,3,-0.9889090840267313,-0.9625367723799932,0.026372311646738034,-0.9548637106322311,-0.9035663921726718,0.051297318459559316
241,0,241,3,-0.9907661919236161,-0.9268951936940503,0.06387099822956588,-0.9625334218796218,-0.856808099072184,0.10572532280743774
